,title,desc,date,datetime,link,img,media,site
0,Madison's housing debate is dangerously underdeveloped – Tone Madison,bookmark_border,Nov 8,,news.google.com/./articles/CBMiV2h0dHBzOi8vdG9uZW1hZGlzb24uY29tL2FydGljbGVzL21hZGlzb25zLWhvdXNpbmctZGViYXRlLWlzLWRhbmdlcm91c2x5LXVuZGVyZGV2ZWxvcGVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/YWbwguejArr2doaht8BXLOs7xJkbNnQ9Zn-dEg56r1flnpGzJ2XupFSsf09BKC2GNgmOfuE404HELq7XGkz3slIb5JFhYuDRjEOQffvXtndnjfGqpnn7Zo6Na9MD_rA=s0-w100-h100-dcgUIM,,
1,Wisconsin's housing shortage isn't just a quality-of-life issue. It's a workforce issue.,bookmark_border,Nov 2,,news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2lucy1ob3VzaW5nLXNob3J0YWdlLWlzbnQtanVzdC1xdWFsaXR5LWxpZmUtaXNzdWUtaXRzLXdvcmtmb3JjZS1pc3N1ZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/GWyKL2vudA81N8mz5mFXA8vzJwHAKIrgiffXpnG0vqXhM7SHd2YfHRyXnWrpVQYS2_A6bin7cGtkXZNzSYfpxWLuuDQXlTEVsg66wK3unmLPxIYZhKyNfB_x57NPb-Kn7xY3bdy-w3KWBw=s0-w100-h100-dcgdGGDFED,,
2,Madison's housing crisis having lasting effects on residents,bookmark_border,Aug 9,,news.google.com/./articles/CBMifmh0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL25ld3MvMjAyMi8wOC8wOS9tYWRpc29uLXMtaG91c2luZy1jcmlzaXMtaGF2aW5nLWxhc3RpbmctZWZmZWN0cy1vbi1sb3ctaW5jb21lLXJlc2lkZW50c9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Kb-Y6HNoThLO4J1olLq6BIqVS4HD6JRRJmA9MztT_0cebh1TK0tY7BVmQCHFwMHbd2oDGdkuJBXdQFCDUQnLd9dQJG5OMdVuK0Gy=s0-w100-h100-dcAXCK5awG,,
3,A legacy of past choices: Milwaukee's housing crisis explained,bookmark_border,Jun 10,,news.google.com/./articles/CBMiYGh0dHBzOi8vd2lzY29uc2lud2F0Y2gub3JnLzIwMjIvMDYvYS1sZWdhY3ktb2YtcGFzdC1jaG9pY2VzLW1pbHdhdWtlZXMtaG91c2luZy1jcmlzaXMtZXhwbGFpbmVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/n3mbiEF2GkHAw06WVlx4KzSYmWgKixATD-gsKT8M9rhjbPb1mArFH5hpG_uTvlfhoiQiWvFDGlDaEHnRlzkqsfi41oMYlVGOnpInFs8nynWffPkG7wAxfE6faWQ2RmNVPcVrkfyxSuygJM8EEWzOMvR-j1MXWASMQlnE_IUf4UZVkaE6Gi1y8b0QZ0SXk27VzG95zJxAng=s0-w100-h100-dcAUSSbyUI,,
4,"Lack of units in Madison, ever-growing population results in racial disparities in housing",bookmark_border,Nov 16,,news.google.com/./articles/CBMidWh0dHBzOi8vbWFkaXNvbmNvbW1vbnMub3JnL2xhY2stb2YtdW5pdHMtaW4tbWFkaXNvbi1ldmVyLWdyb3dpbmctcG9wdWxhdGlvbi1yZXN1bHRzLWluLXJhY2lhbC1kaXNwYXJpdGllcy1pbi1ob3VzaW5nL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IhM-3GtjbHr17i9M0vsmPe0WX3GURkgFTD-2MP3z7O58FgY3z0eP_MA7Lpbb2juqUuZ0ZEeVVevkZ9MxclI2fQbX4PVge2CNDuFgVjRlbnjXupGSDkmplpGz9M0_x7TsnQXI_FA8NRH1AIZ8uJYs-Th5nYeCV-8IkA=s0-w100-h100-dcJVaW7KUI,,
5,"Student population adds to BTV housing crisis, UVM's plans to relieve pressure in progress",bookmark_border,Yesterday,2022-12-01 19:51:57.038252,news.google.com/./articles/CBMidmh0dHBzOi8vdnRjeW5pYy5jb20vZmVhdHVyZXMvc3R1ZGVudC1wb3B1bGF0aW9uLWFkZHMtdG8tYnR2LWhvdXNpbmctY3Jpc2lzLXV2bXMtcGxhbnMtdG8tcmVsaWV2ZS1wcmVzc3VyZS1pbi1wcm9ncmVzcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/78xkU08x-tNRwWagkWhdQ_dESLS-eePca4U97Gg61pBOm7FyXP7akRMKN209tiAUplFhqSUUIIYt7CojnaMw4wontY7i4OzrYthw6QKR03QR3n0=s0-w100-h100-dcARCGKJhjwaWKYtE,,
6,The affordable housing crisis in Wisconsin | Wisconsin Public Radio,bookmark_border,Feb 21,,news.google.com/./articles/CBMiN2h0dHBzOi8vd3d3Lndwci5vcmcvYWZmb3JkYWJsZS1ob3VzaW5nLWNyaXNpcy13aXNjb25zaW7SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vKwozC56dfH1W8Lm71CirhFx3AkKFRv8-Sl3dmJlykWSjmbKn2pmCiYeAMoLfKEwakfeJ0M7hK4T93zMo23IEDPqafi9x0T70OvAhG_wiAIIp3s1Zewy2G9GX_uFs4kBNLAe89NuZsvWvQwi_OhFpSKqaNhBN4szdWjoVeo=s0-w100-h100-dcAYIC,,
7,Affordable housing crisis impacts UW-Madison students aiming to live off-campus,bookmark_border,Oct 19,,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmNoYW5uZWwzMDAwLmNvbS9hZmZvcmRhYmxlLWhvdXNpbmctY3Jpc2lzLWltcGFjdHMtdXctbWFkaXNvbi1zdHVkZW50cy1haW1pbmctdG8tbGl2ZS1vZmYtY2FtcHVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/t08MjWGcqwprNRQp5VWhM071pWvpaOIJgdfMGXwnsyJdDkCG6BfZ7UX5w2hyouI47Cp7URwEEH2xGt2RfPy04JmSOxkrg_t_stEhTb1tIjIZsht91YCQ4TYzUR_X1a6oJxfXLsKgfBpA9c3nrY4OClhxkZjJ_1_eRKlJA1Gv4o8-hYdEfZ-wUu73XYFQ2PqypeR2F8g9tF2AgM0Tia7n6ac=s0-w100-h100-dcJUWAzSEI,,
8,"New program provides supports for homeless families, pregnant women",Opinion,2 days ago,2022-11-30 19:51:57.039769,news.google.com/./articles/CBMib2h0dHBzOi8vYmFkZ2VyaGVyYWxkLmNvbS9vcGluaW9uLzIwMjIvMTEvMjkvbmV3LXByb2dyYW0tcHJvdmlkZXMtc3VwcG9ydHMtZm9yLWhvbWVsZXNzLWZhbWlsaWVzLXByZWduYW50LXdvbWVuL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Z4cbl1COEUkb2mQEM42ws_pq6r5qFO1BfQeClbKeQo4sSI2U9T-6SxxCGKQNQ4RGicJWNkdC6z5hfpvI67AdFwxYDffDKCrtMGOcXTJ0FhR5iNBegxPAtEYiqQ=s0-w100-h100-dcAbKORj4F,,
9,"Habitat for Humanity Dane County, Build with Strength partner to build sustainable, affordable homes",bookmark_border,Nov 3,,news.google.com/./articles/CBMijAFodHRwczovL2JhZGdlcmhlcmFsZC5jb20vbmV3cy8yMDIyLzExLzAzL2hhYml0YXQtZm9yLWh1bWFuaXR5LWRhbmUtY291bnR5LWJ1aWxkLXdpdGgtc3RyZW5ndGgtcGFydG5lci10by1idWlsZC1zdXN0YWluYWJsZS1hZmZvcmRhYmxlLWhvbWVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/t4flAUgBvPlJEDmEwmi0P5Gl9nuXJGI95R9wlU9DzGiUGPRzRFv2yFiAPVkk9ctHh7bg1-DaLj4djrIztux85QGcubxlyC6oaixMFNDm-42ysuzzynza7xZ70tMT=s0-w100-h100-dcjTGOh54J,,
10,Is a long-awaited California housing development destined to burn?,bookmark_border,3 days ago,2022-11-29 19:51:57.040829,news.google.com/./articles/CBMiN2h0dHBzOi8vZ3Jpc3Qub3JnL2hvdXNpbmcvY2hpY28tdmFsbGV5cy1lZGdlLWNhbXAtZmlyZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/9Lm6hctx10BzmBdTcfkNDjD1T9NzQfIjZwRAUyke5FgFAO7VzfQ7HQhbUEp2Gi7j7jWOk_sGzV8J3cHo0SIgCz8JMps_TvMj4J-6KRweqTGpFsqL5m44Rj15oUkl=s0-w100-h100-dcpUOKrzEF,,
11,"ASM discusses Continue to Raise Campaign, bylaws · The Badger Herald",bookmark_border,Yesterday,2022-12-01 19:51:57.041329,news.google.com/./articles/CBMiWWh0dHBzOi8vYmFkZ2VyaGVyYWxkLmNvbS9uZXdzLzIwMjIvMTEvMzAvYXNtLWRpc2N1c3Nlcy1jb250aW51ZS10by1yYWlzZS1jYW1wYWlnbi1ieWxhd3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JAQk_oHGTJR9bzQO5UsqJkE-ESyHUj0azkZ01TzcjMAL8UmmeJduwaflaeYd2krY5Uh_YxdvTlm1XOawbTmFphQHNIx-ZT5NGnRxVYk0zlpWfWeMXhJUDmgRYmc_xg=s0-w100-h100-p-df,,
12,'We're not the only people struggling': Bayfield County moves forward on efforts to address housing shortage,bookmark_border,Jul 27,,news.google.com/./articles/CBMicmh0dHBzOi8vd3d3Lndwci5vcmcvd2VyZS1ub3Qtb25seS1wZW9wbGUtc3RydWdnbGluZy1iYXlmaWVsZC1jb3VudHktbW92ZXMtZm9yd2FyZC1lZmZvcnRzLWFkZHJlc3MtaG91c2luZy1zaG9ydGFnZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/CnVfRhQj97JVwwOT_6pZ89bUdOqCfKsM03661JRRPjPacq2RUekT6LMZkooj4m7V5tf8T84H6ibfFwGTtFZ92q2PcNBBPMvoqqqg5p1dCEZKgwR9t-M7Qlcl91jKcKzsAUwAzaNnuMEyEKbXgCiFvYbBKy8-XCamyJYL=s0-w100-h100-dcIZCMlTQG,,
13,Wausau is facing an 'affordable housing crisis.' Here's what is being done to address it.,bookmark_border,Jul 20,,news.google.com/./articles/CBMigwFodHRwczovL3d3dy53YXVzYXVkYWlseWhlcmFsZC5jb20vc3RvcnkvbmV3cy9sb2NhbC8yMDIyLzA3LzIwL3dhdXNhdXMtYWZmb3JkYWJsZS1ob3VzaW5nLWNyaXNpcy13aGF0LWJlaW5nLWRvbmUtYWRkcmVzcy83NzgwMTczMDAxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dRmssFirGVzDG8-0J2OtIEpioP9ktY2NHheV9qvgrysl8_R98GAaC8kwNAasstDCD_5z6H424Mjj_c4RCpN8ZSEBEUUTPzvZZYCgqdhp6djaBYV0g1ao8POyLnz0rpVsNq0ht6wEx8afFXEF4EgIdAXA6aQsqk7U3Ce_slYctaXUyiYDJsLXxuX29SYr5Mt8raYkCco6LBc6bCZSqL6z42dUhvs=s0-w100-h100-dclTaOCJoJ,,
14,Growing unsheltered population forces a reckoning with Wisconsin's housing crisis,bookmark_border,"Dec 7, 2021",2021-12-07 00:00:00.000000,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lndwci5vcmcvZ3Jvd2luZy11bnNoZWx0ZXJlZC1wb3B1bGF0aW9uLWZvcmNlcy1yZWNrb25pbmctd2lzY29uc2lucy1ob3VzaW5nLWNyaXNpc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rPYv3n2dWOlwjpj1uitLlPy7zbgbJc94R3uJwLHFVBeWFp6MA6t1i18ECITH2fzXLOZ1E1GVUx5VZt2ux4WcjlKfrHuphPoh6b6N1fvInMEKpVnsUwvUoA=s0-w100-h100-dckUWW5yEJ,,
15,Wisconsin property values see record growth in 2022,bookmark_border,Sep 28,,news.google.com/./articles/CBMiRGh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2luLXByb3BlcnR5LXZhbHVlcy1zZWUtcmVjb3JkLWdyb3d0aC0yMDIy0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/CnVfRhQj97JVwwOT_6pZ89bUdOqCfKsM03661JRRPjPacq2RUekT6LMZkooj4m7V5tf8T84H6ibfFwGTtFZ92q2PcNBBPMvoqqqg5p1dCEZKgwR9t-M7Qlcl91jKcKzsAUwAzaNnuMEyEKbXgCiFvYbBKy8-XCamyJYL=s0-w100-h100-dcIZCMlTQG,,
16,"Cardinal View: Madison housing shortages, rent surges need to be addressed",bookmark_border,Sep 29,,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3LmRhaWx5Y2FyZGluYWwuY29tL2FydGljbGUvMjAyMi8wOS9jYXJkaW5hbC12aWV3LW1hZGlzb24taG91c2luZy1zaG9ydGFnZXMtcmVudC1zdXJnZXMtbmVlZC10by1iZS1hZGRyZXNzZWTSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_9uH54qvEvkeJCccX7bZu5aW1Z3bOX561t-0Nj3lHC76CpewYxjW_YnuFY1WWXkJ3JPt7Oo_XI0W68Dj4rbFHyaRDs6oRDL3C7D5_mL86ptvOcUbpMsYwcEYsxjsIQJyVC4aDXjOl2JgtiOKGKLzaAQLidf3dVhosrr2FszK4X67onJ5rcvtxkjnQ_Vnn1D3hc0bsAymFXO4x1uu7TS1pzkj-WkW5XEv_YZeiRuLsA=s0-w100-h100-dcATKCqhkJ,,
17,Heating assistance available for veterans | Free,bookmark_border,1 hour ago,2022-12-02 18:51:57.044312,news.google.com/./articles/CBMiiwFodHRwczovL3d3dy5hcGctd2kuY29tL2FzaGxhbmRfZGFpbHlfcHJlc3MvZnJlZS9oZWF0aW5nLWFzc2lzdGFuY2UtYXZhaWxhYmxlLWZvci12ZXRlcmFucy9hcnRpY2xlXzZlNjQ1MjczLTJjN2EtNWU3OS05Nzc1LTdiNTJjOWE2YWI5YS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/dsdxYwKVxzKyMwAseXT0avaWc0zpzvXTFmXBe1B3bQeBVh_Z_RLv3HNYCh6CxTKfXyZtT6PxPtPUBQ7Z0ZvrYp48Os4WUiXWxCrwY0nrrWrKp_9V7yLdxp6Bk65okyf2hxw8Wbh8VxXQmeNfV-QAOCWfe3QiOilgaBZpstZi51gQR2rvOzkifsvXOh5NPRDBv0QKpYMK2U48d0EIifR8pD4yUUA1e2AZgzlMijvp9l1ew6cp0D5116oOngE0XLB7docmyFi1XBz3=s0-w100-h100-dcGXWOKqoH,,
18,Homeownership dreams foiled by a 'perfect storm',bookmark_border,Apr 15,,news.google.com/./articles/CBMiUmh0dHBzOi8vcGJzd2lzY29uc2luLm9yZy9uZXdzLWl0ZW0vaG9tZW93bmVyc2hpcC1kcmVhbXMtZm9pbGVkLWJ5LWEtcGVyZmVjdC1zdG9ybS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/F4ZZq9yWsaOTqEX32YWOF5rxjILgW8AvpMzm901UPhZbcArMddSbX6iFeXMzYuIKs0m_NyApChVfBP9Rou1utcJE9QyTVbyzl9b0aYZe0f5ePXURrC0vVu5QryZabbtMBxNuCVBV=s0-w100-h100-dcGVeAKiYI,,
19,Unhoused and underserved: Milwaukee sees increase in homeless resident deaths,bookmark_border,Nov 14,,news.google.com/./articles/CBMicGh0dHBzOi8vd2lzY29uc2lud2F0Y2gub3JnLzIwMjIvMTEvdW5ob3VzZWQtYW5kLXVuZGVyc2VydmVkLW1pbHdhdWtlZS1zZWVzLWluY3JlYXNlLWluLWhvbWVsZXNzLXJlc2lkZW50LWRlYXRocy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IZS4N0VTT-pSxcW47TBCNCjwaS2XBVFx_xuI3uQx9ibyCkwLPVCwwKhQpkCuONv2LnUGGuMjhrGunezHtXb_eDPHzdyEtMqNx2T0L5k6I-kAowZ_fS0sUqPO7LnkK0EQyy_WVBM=s0-w100-h100-dcjUKeKCEJ,,
20,Wisconsin groups offer 'cookbook' to spur affordable housing,bookmark_border,Feb 16,,news.google.com/./articles/CBMijwFodHRwczovL3d3dy5ncmVlbmJheXByZXNzZ2F6ZXR0ZS5jb20vc3RvcnkvbW9uZXkvMjAyMi8wMi8xNi9uZXctY29va2Jvb2stb2ZmZXJzLXNvbHV0aW9ucy13aXNjb25zaW4taG91c2luZy1jcmlzaXMtYWZmb3JkYWJsZS1ob21lcy82Nzk5NDI0MDAxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/EcKoxvSkfKnXuhTBVuHv2CWeubEEIe0skbAAO15zMGFf3tLqAjqG2uVXlohaWaRGz2WL--56DkAlPryc-MAFGFAGVdXVfe-hwKiNUMDBGxI29K220COPuZdW3K311VP4gccRveAKYOtOjmZv61Qd5qJlLpfwtuPK5NzbpsJ0TZRfxzqcBBlkg17nYcIE5aDSrvj_A6XGyQXqtOFLGBFeTOYz6fSe2wBA7IMGDwGD91-J7J1jJvmR6ECPBd3zseUG2bNghSDYmxoSCKlOGVxxtpo3JtsB-3Kx4Mgvnqc=s0-w100-h100-dcFbGAE~EC,,
21,Solving the Affordable Housing Shortage,bookmark_border,Jun 3,,news.google.com/./articles/CBMiRGh0dHBzOi8vZG9vcmNvdW50eXB1bHNlLmNvbS9zb2x2aW5nLXRoZS1hZmZvcmRhYmxlLWhvdXNpbmctc2hvcnRhZ2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/jSkeIObrcofiOiSmTr5NUYrWiKTIODVFp3qvf7y1hkVxipKTPwkxzA3e8pRvMv25dXsIaAguezheSlyix6zh9Uocrdn-hmUwQSafvPjpGMLgrfQPju6jUtGomLDOV15bmLCu=s0-w100-h100-dcBUSSbDUG,,
