CLIENT_ZIP,SITE_ID,SITE_LATITUDE,SITE_LONGITUDE,SITE_ZIP,DISTINCT_INTERACTION_ID_CNT,CLIENT_LATITUDE,CLIENT_LONGITUDE,STRAIGHT_DISTANCE_MILES
54601,12703,43.0923884,-89.3525366,53704.0,3,43.7989,-91.2175,105.52
53215,28504,43.0441177,-88.0289889,53226.0,3,43.006,-87.9429,5.08
53219,28505,43.1192086,-88.0324478,53225.0,2,42.9959,-87.9944,8.73
53206,28468,43.052153,-87.9191542,53212.0,7,43.0753,-87.9347,1.78
54636,11509,43.7699717,-91.2125017,54601.0,4,43.9761,-91.2497,14.36
53214,28397,43.0210082,-87.9968633,53214.0,35,43.0215,-88.0176,1.05
53209,27803,43.0906535,-87.9450801,53206.0,5,43.1188,-87.9478,1.95
53212,29588,43.0392652,-87.9152463,53203.0,5,43.0712,-87.9084,2.23
53209,28397,43.0210082,-87.9968633,53214.0,20,43.1188,-87.9478,7.2
53210,28435,43.0409377,-87.9365218,53233.0,23,43.0685,-87.9715,2.6
53220,28400,43.0488227,-87.9278883,53205.0,7,42.9559,-87.9933,7.22
53403,28620,42.7141496,-87.8022693,53403.0,2,42.706,-87.8014,0.56
53212,26934,43.0453982,-87.9001095,53202.0,3,43.0712,-87.9084,1.83
53209,28435,43.0409377,-87.9365218,53233.0,16,43.1188,-87.9478,5.41
53214,27227,43.0135771,-87.941262,53204.0,1,43.0215,-88.0176,3.9
53216,27055,43.0395821,-87.9198778,53233.0,18,43.0859,-87.9742,4.21
53216,37574,42.898416,-87.917775,53154.0,1,43.0859,-87.9742,13.26
53233,28505,43.1192086,-88.0324478,53225.0,4,43.0407,-87.9357,7.3
53225,36697,43.0389226,-87.962498,53208.0,1,43.1154,-88.0346,6.42
53212,28400,43.0488227,-87.9278883,53205.0,21,43.0712,-87.9084,1.83
53406,30172,42.7077879,-87.8032018,53403.0,1,42.7242,-87.8551,2.87
53185,1034,43.07011497,-88.24109471,53188.0,1,42.7632,-88.1974,21.32
53204,37592,43.0433865,-87.9208399,53233.0,1,43.0158,-87.9317,1.98
53218,28511,43.0551291,-87.9327909,53205.0,3,43.1122,-87.9932,4.98
53029,28397,43.0210082,-87.9968633,53214.0,1,43.1172,-88.3446,18.77
53403,28240,42.7091628,-87.8045215,53403.0,3,42.706,-87.8014,0.27
53204,30167,43.1156658,-87.9865502,53218.0,2,43.0158,-87.9317,7.43
53215,37477,43.0395821,-87.9198778,53233.0,5,43.006,-87.9429,2.6
53205,27722,42.9856117,-87.9355419,53215.0,1,43.0528,-87.9353,4.64
53224,28435,43.0409377,-87.9365218,53233.0,12,43.1594,-88.0327,9.52
53218,28435,43.0409377,-87.9365218,53233.0,20,43.1122,-87.9932,5.69
53206,27658,43.1244822,-87.9850609,53218.0,3,43.0753,-87.9347,4.24
53403,35298,42.732284,-87.7922417,53404.0,10,42.706,-87.8014,1.87
53223,27114,43.0555513,-87.9627692,53208.0,1,43.1624,-87.9898,7.51
53150,28617,43.0136678,-88.237429,53188.0,1,42.9047,-88.1214,9.55
53208,30121,43.0641205,-87.96717239,53233.0,2,43.0488,-87.9625,1.08
53210,27234,43.0676122,-87.9781143,53210.0,3,43.0685,-87.9715,0.34
53154,28400,43.0488227,-87.9278883,53205.0,3,42.8892,-87.9027,11.1
53206,28435,43.0409377,-87.9365218,53233.0,37,43.0753,-87.9347,2.38
53218,32116,43.0750725,-88.0038214,53210.0,2,43.1122,-87.9932,2.62
53222,12634,43.03884557,-87.91469278,53203.0,2,43.0828,-88.0269,6.43
53208,27574,43.0418686,-87.9084624,53202.0,1,43.0488,-87.9625,2.77
53209,36980,43.1479775,-87.9791231,53223.0,4,43.1188,-87.9478,2.56
53215,27787,43.0067816,-87.9304354,53204.0,7,43.006,-87.9429,0.63
53210,37820,43.0483622,-87.9296885,53205.0,5,43.0685,-87.9715,2.53
53209,19318,42.9943092,-87.9134072,53207.0,1,43.1188,-87.9478,8.77
53216,28255,43.0604221,-87.946784,53205.0,1,43.0859,-87.9742,2.24
53209,28506,43.0658628,-87.9121427,53212.0,1,43.1188,-87.9478,4.08
53206,37477,43.0395821,-87.9198778,53233.0,9,43.0753,-87.9347,2.58
53224,28400,43.0488227,-87.9278883,53205.0,5,43.1594,-88.0327,9.29
53212,28456,43.0483622,-87.9296885,53205.0,2,43.0712,-87.9084,1.91
53219,27235,43.0175128,-88.0583091,53214.0,1,42.9959,-87.9944,3.56
53224,27890,43.03733013,-87.92320041,53233.0,1,43.1594,-88.0327,10.08
53205,30121,43.0641205,-87.96717239,53233.0,1,43.0528,-87.9353,1.79
53212,28622,43.0607703,-87.934476,53205.0,9,43.0712,-87.9084,1.5
54650,12318,43.8730173,-91.1786141,54650.0,1,43.8974,-91.2314,3.12
53213,28456,43.0483622,-87.9296885,53205.0,1,43.0488,-88.0015,3.63
53233,28153,43.0386745,-87.9199844,53203.0,1,43.0407,-87.9357,0.81
53233,27081,43.0426483,-87.9212718,53233.0,1,43.0407,-87.9357,0.74
53204,30499,43.00679569,-88.02960138,53214.0,3,43.0158,-87.9317,4.99
53188,34924,43.0215108,-88.2316651,53188.0,1,43.0128,-88.2705,2.05
53225,27890,43.03733013,-87.92320041,53233.0,1,43.1154,-88.0346,7.79
53209,28622,43.0607703,-87.934476,53205.0,5,43.1188,-87.9478,4.07
53212,28504,43.0441177,-88.0289889,53226.0,8,43.0712,-87.9084,6.37
53213,28401,43.0488227,-87.9278883,53205.0,1,43.0488,-88.0015,3.72
53214,29697,43.1116189,-87.9641853,53209.0,3,43.0215,-88.0176,6.79
53208,20013,43.0345668,-87.924853,53233.0,1,43.0488,-87.9625,2.14
53218,37820,43.0483622,-87.9296885,53205.0,5,43.1122,-87.9932,5.45
53218,27533,42.972029,-87.91947462,53221.0,1,43.1122,-87.9932,10.38
53209,26934,43.0453982,-87.9001095,53202.0,2,43.1188,-87.9478,5.61
53218,28432,43.1203566,-88.0140662,53218.0,3,43.1122,-87.9932,1.19
53212,29715,43.1281001,-87.9909694,53218.0,2,43.0712,-87.9084,5.73
53210,28622,43.0607703,-87.934476,53205.0,4,43.0685,-87.9715,1.94
53204,27555,43.0511886,-87.939263,53205.0,1,43.0158,-87.9317,2.47
53205,37819,43.0433344,-87.9240303,53233.0,6,43.0528,-87.9353,0.87
53226,31808,43.0220824,-88.0005676,53214.0,1,43.0493,-88.0414,2.79
53209,28433,43.0484209,-87.9797328,53208.0,2,43.1188,-87.9478,5.12
53216,27658,43.1244822,-87.9850609,53218.0,5,43.0859,-87.9742,2.72
54601,11320,43.8253425,-91.2505251,54603.0,1,43.7989,-91.2175,2.46
54650,13946,43.8732619,-91.1990581,54650.0,1,43.8974,-91.2314,2.32
53140,28645,42.5648355,-87.8446155,53143.0,1,42.6052,-87.8299,2.89
53225,26909,43.0932201,-87.9477251,53216.0,7,43.1154,-88.0346,4.64
54669,11320,43.8253425,-91.2505251,54603.0,1,43.9063,-91.0893,9.79
54669,14279,43.8149618,-91.2504499,54601.0,1,43.9063,-91.0893,10.21
53209,28600,43.0418686,-87.9084624,53202.0,3,43.1188,-87.9478,5.67
53214,27615,43.0440971,-88.0289756,53226.0,2,43.0215,-88.0176,1.66
54304,6930,44.51141967,-88.0162226,54301.0,1,44.4975,-88.0324,1.25
53216,27271,43.1057349,-87.9337483,53209.0,1,43.0859,-87.9742,2.46
53403,28435,43.0409377,-87.9365218,53233.0,1,42.706,-87.8014,24.13
53210,28929,43.0122026,-87.9523576,53215.0,2,43.0685,-87.9715,4.01
53221,31629,42.9600689,-87.9819402,53220.0,1,42.9549,-87.9447,1.92
53402,12703,43.0923884,-89.3525366,53704.0,2,42.7726,-87.796,81.78
53209,27576,43.0773764,-87.9580253,53216.0,1,43.1188,-87.9478,2.91
53219,37819,43.0433344,-87.9240303,53233.0,1,42.9959,-87.9944,4.84
53212,19318,42.9943092,-87.9134072,53207.0,1,43.0712,-87.9084,5.32
53211,37426,43.0472661,-87.8985764,53202.0,1,43.082,-87.8895,2.44
53214,27715,43.0411607,-87.9142099,53203.0,1,43.0215,-88.0176,5.4
53204,37690,43.039843,-87.920732,53233.0,2,43.0158,-87.9317,1.75
53209,30131,43.0172772,-87.9734204,53214.0,1,43.1188,-87.9478,7.13
53207,27525,42.965465,-88.0038179,53220.0,1,42.9751,-87.8947,5.56
53212,35303,43.0415872,-87.9240961,53233.0,1,43.0712,-87.9084,2.19
53209,30956,43.0641205,-87.96717239,53208.0,3,43.1188,-87.9478,3.9
53132,19318,42.9943092,-87.9134072,53207.0,1,42.9017,-88.0086,8.01
53403,30728,42.715413,-87.829413,53405.0,1,42.706,-87.8014,1.56
53140,36455,42.5813036,-87.8249633,53140.0,1,42.6052,-87.8299,1.67
53214,27229,43.0147049,-88.0016685,53214.0,10,43.0215,-88.0176,0.93
53208,28159,43.0395821,-87.9198778,53233.0,2,43.0488,-87.9625,2.24
53103,12634,43.03884557,-87.91469278,53203.0,1,42.8885,-88.2122,18.28
53209,37587,43.1423223,-87.9539741,53209.0,2,43.1188,-87.9478,1.65
52049,11483,43.8754262,-91.1801525,54650.0,2,42.8762,-91.2156,69.06
53208,28399,43.0210082,-87.9968633,53214.0,1,43.0488,-87.9625,2.59
53208,12728,43.0602083,-89.4931812,53719.0,1,43.0488,-87.9625,77.28
53210,28401,43.0488227,-87.9278883,53205.0,1,43.0685,-87.9715,2.59
53233,27621,43.0565334,-87.9879237,53208.0,1,43.0407,-87.9357,2.85
54729,13873,44.9135889,-91.3955842,54729.0,1,44.9369,-91.3929,1.62
54669,16575,44.8907241,-91.9310145,54751.0,1,43.9063,-91.0893,79.7
53110,28504,43.0441177,-88.0289889,53226.0,4,42.949,-87.862,10.7
53224,27737,43.0530363,-87.934476,53205.0,2,43.1594,-88.0327,8.86
53216,26933,43.0371135,-87.9137137,53290.0,2,43.0859,-87.9742,4.55
53402,27282,43.0226032,-87.9314504,53204.0,1,42.7726,-87.796,18.58
53217,28400,43.0488227,-87.9278883,53205.0,1,43.1409,-87.9073,6.45
53206,36908,43.0406934,-87.9124493,53203.0,1,43.0753,-87.9347,2.64
53214,38048,43.0160702,-88.0065798,53214.0,1,43.0215,-88.0176,0.67
53220,27745,43.0625038,-87.9771504,53210.0,1,42.9559,-87.9933,7.41
53188,28617,43.0136678,-88.237429,53188.0,3,43.0128,-88.2705,1.67
53206,27903,43.0755531,-87.9792239,53210.0,1,43.0753,-87.9347,2.25
53215,28527,43.0549598,-87.9145461,53212.0,1,43.006,-87.9429,3.67
53215,28483,42.9943092,-87.9134072,53207.0,1,43.006,-87.9429,1.7
53209,26933,43.0371135,-87.9137137,53290.0,6,43.1188,-87.9478,5.9
53212,28501,43.0559926,-87.9144992,53212.0,1,43.0712,-87.9084,1.09
53222,27055,43.0395821,-87.9198778,53233.0,2,43.0828,-88.0269,6.17
53089,28617,43.0136678,-88.237429,53188.0,1,43.1441,-88.2271,9.03
53211,37590,43.056006,-87.9162808,53212.0,1,43.082,-87.8895,2.25
53212,36844,43.0898173,-87.9122221,53212.0,1,43.0712,-87.9084,1.3
53224,41157,43.0488227,-87.9278883,53205.0,1,43.1594,-88.0327,9.29
53209,28215,43.1002545,-89.5390746,53562.0,1,43.1188,-87.9478,80.28
53404,28215,43.1002545,-89.5390746,53562.0,2,42.7433,-87.8053,91.12
54650,8236,43.8090509,-91.2483096,54601.0,1,43.8974,-91.2314,6.16
53208,28153,43.0386745,-87.9199844,53203.0,1,43.0488,-87.9625,2.26
53210,28177,42.7077879,-87.8032018,53403.0,1,43.0685,-87.9715,26.34
53218,37533,43.0099488,-88.2250011,53186.0,1,43.1122,-87.9932,13.67
53225,28504,43.0441177,-88.0289889,53226.0,1,43.1154,-88.0346,4.93
53215,3750,42.9872017,-87.9397171,53215.0,1,43.006,-87.9429,1.31
53218,27114,43.0555513,-87.9627692,53208.0,3,43.1122,-87.9932,4.2
53227,28504,43.0441177,-88.0289889,53226.0,1,42.9949,-88.0364,3.42
53216,28626,43.0081457,-88.2256718,53186.0,1,43.0859,-87.9742,13.79
53029,34924,43.0215108,-88.2316651,53188.0,3,43.1172,-88.3446,8.73
53406,32482,42.7153861,-87.8181059,53405.0,2,42.7242,-87.8551,1.97
53205,35464,43.0556602,-87.9181198,53212.0,3,43.0528,-87.9353,0.89
53209,37623,43.0210082,-87.9968633,53214.0,1,43.1188,-87.9478,7.2
53225,37442,43.128509,-87.955344,53209.0,1,43.1154,-88.0346,4.1
53214,27737,43.0530363,-87.934476,53205.0,2,43.0215,-88.0176,4.73
53405,28793,42.7257877,-87.8932441,53406.0,2,42.7161,-87.8233,3.61
53208,28470,42.9104804,-87.8624446,53172.0,1,43.0488,-87.9625,10.81
53215,36980,43.1479775,-87.9791231,53223.0,1,43.006,-87.9429,9.98
53110,27055,43.0395821,-87.9198778,53233.0,3,42.949,-87.862,6.91
53225,27529,43.0418568,-87.9096904,53202.0,1,43.1154,-88.0346,8.1
53210,37534,43.0607703,-87.934476,53205.0,1,43.0685,-87.9715,1.94
53202,28101,43.0471809,-87.904287,53202.0,2,43.0506,-87.8968,0.45
53215,27754,43.0054478,-87.9758952,53219.0,1,43.006,-87.9429,1.67
53206,7212,43.0365345,-89.411282,53713.0,1,43.0753,-87.9347,74.59
53233,28439,43.042531,-87.94918,53208.0,1,43.0407,-87.9357,0.69
53204,27111,43.0235637,-87.9891923,53214.0,1,43.0158,-87.9317,2.95
53204,28507,43.0177922,-87.9234448,53204.0,1,43.0158,-87.9317,0.44
53402,20050,43.0718225,-89.3816961,53703.0,1,42.7726,-87.796,82.85
54603,11817,43.8165172,-91.2482325,54601.0,1,43.8487,-91.2484,2.22
53211,30499,43.00679569,-88.02960138,53214.0,1,43.082,-87.8895,8.78
54601,11923,43.8146827,-91.2486459,54601.0,1,43.7989,-91.2175,1.9
53185,27282,43.0226032,-87.9314504,53204.0,1,42.7632,-88.1974,22.42
53215,28399,43.0210082,-87.9968633,53214.0,1,43.006,-87.9429,2.92
53204,27087,42.990477,-87.9475489,53215.0,1,43.0158,-87.9317,1.92
53222,34736,43.0901002,-87.9661372,53216.0,1,43.0828,-88.0269,3.11
53204,28460,43.0308471,-88.0175196,53214.0,2,43.0158,-87.9317,4.46
53204,30108,43.1625255,-88.0052206,53223.0,1,43.0158,-87.9317,10.8
53223,36980,43.1479775,-87.9791231,53223.0,1,43.1624,-87.9898,1.13
53213,30499,43.00679569,-88.02960138,53214.0,1,43.0488,-88.0015,3.23
53202,36573,43.0166335,-87.9915947,53214.0,1,43.0506,-87.8968,5.33
53001,21054,43.701008,-87.719117,53081.0,1,43.6151,-88.0254,16.42
53208,27658,43.1244822,-87.9850609,53218.0,1,43.0488,-87.9625,5.35
53224,28273,42.5970446,-87.8564334,53144.0,1,43.1594,-88.0327,39.87
53224,27240,43.1368903,-88.0073999,53223.0,1,43.1594,-88.0327,2.01
53226,27606,43.0147369,-87.949006,53215.0,1,43.0493,-88.0414,5.24
53202,27737,43.0530363,-87.934476,53205.0,1,43.0506,-87.8968,1.91
53228,19303,43.082398,-88.4380688,53066.0,1,42.9676,-88.0434,21.46
53210,29588,43.0392652,-87.9152463,53203.0,1,43.0685,-87.9715,3.49
53210,29210,43.0415872,-87.9240961,53233.0,1,43.0685,-87.9715,3.03
53224,37819,43.0433344,-87.9240303,53233.0,1,43.1594,-88.0327,9.71
53208,26934,43.0453982,-87.9001095,53202.0,1,43.0488,-87.9625,3.16
53209,28159,43.0395821,-87.9198778,53233.0,1,43.1188,-87.9478,5.65
55921,11483,43.8754262,-91.1801525,54650.0,1,43.6221,-91.4837,23.15
53210,19259,43.0343804,-87.9031756,53202.0,1,43.0685,-87.9715,4.18
53212,28395,43.0229535,-87.9298417,53204.0,1,43.0712,-87.9084,3.5
53404,28703,42.73079,-87.7832232,53403.0,1,42.7433,-87.8053,1.42
53210,27744,43.05527576,-87.91821342,53212.0,1,43.0685,-87.9715,2.84
53227,28397,43.0210082,-87.9968633,53214.0,1,42.9949,-88.0364,2.69
53403,29448,42.7168522,-87.8476854,53406.0,2,42.706,-87.8014,2.47
53204,34922,43.0615264,-87.8864629,53211.0,1,43.0158,-87.9317,3.9
53212,29198,43.0785993,-87.916434,53212.0,1,43.0712,-87.9084,0.65
53221,20039,43.0718225,-89.3816961,53703.0,1,42.9549,-87.9447,73.05
53226,37818,42.9850595,-87.9345942,53215.0,1,43.0493,-88.0414,6.99
53404,28178,42.7275578,-87.7845572,53403.0,1,42.7433,-87.8053,1.51
53208,27225,43.0193608,-87.958023,53215.0,1,43.0488,-87.9625,2.05
53094,26791,43.1959791,-88.7232792,53094.0,1,43.193,-88.7185,0.32
53210,27654,43.0535607,-87.9194224,53205.0,1,43.0685,-87.9715,2.82
53188,28613,43.0230072,-88.2131352,53186.0,1,43.0128,-88.2705,2.98
53207,28114,43.0383969,-87.947036,53233.0,1,42.9751,-87.8947,5.11
53224,27114,43.0555513,-87.9627692,53208.0,1,43.1594,-88.0327,8.0
53202,27523,43.0417217,-87.9043253,53202.0,1,43.0506,-87.8968,0.72
53224,28929,43.0122026,-87.9523576,53215.0,1,43.1594,-88.0327,10.95
53207,27621,43.0565334,-87.9879237,53208.0,1,42.9751,-87.8947,7.34
53212,37534,43.0607703,-87.934476,53205.0,1,43.0712,-87.9084,1.5
53206,28521,43.0415872,-87.9240961,53233.0,1,43.0753,-87.9347,2.39
53214,27676,43.1040079,-87.9600134,53209.0,1,43.0215,-88.0176,6.4
53223,29446,43.086291,-88.0235445,53222.0,1,43.1624,-87.9898,5.53
53210,28153,43.0386745,-87.9199844,53203.0,1,43.0685,-87.9715,3.32
53209,27428,43.0439809,-87.9086048,53202.0,1,43.1188,-87.9478,5.53
53404,20050,43.0718225,-89.3816961,53703.0,1,42.7433,-87.8053,82.94
53221,27737,43.0530363,-87.934476,53205.0,1,42.9549,-87.9447,6.8
53204,27209,43.0433063,-87.9207418,53233.0,1,43.0158,-87.9317,1.98
53219,19215,43.0210082,-87.9968633,53214.0,1,42.9959,-87.9944,1.74
53186,28609,42.9895128,-88.2447349,53189.0,1,42.9993,-88.2196,1.44
53403,37288,43.0533748,-89.3955318,53715.0,1,42.706,-87.8014,84.2
53218,27420,43.061501,-87.974422,53210.0,1,43.1122,-87.9932,3.63
53403,28178,42.7275578,-87.7845572,53403.0,1,42.706,-87.8014,1.72
53209,28114,43.0383969,-87.947036,53233.0,1,43.1188,-87.9478,5.56
53215,27656,43.0523297,-87.9458108,53205.0,1,43.006,-87.9429,3.2
53115,35256,42.6327899,-88.6381932,53115.0,1,42.6227,-88.6277,0.88
53207,28073,43.0402924,-87.9140894,53203.0,1,42.9751,-87.8947,4.61
54601,19392,43.80054102,-91.25449207,54601.0,2,43.7989,-91.2175,1.85
52049,7489,43.8838955,-91.2309818,54650.0,295,42.8762,-91.2156,69.63
54729,1002,44.9599555,-89.6252381,54403.0,1,44.9369,-91.3929,86.45
53208,28400,43.0488227,-87.9278883,53205.0,23,43.0488,-87.9625,1.75
53224,27555,43.0511886,-87.939263,53205.0,1,43.1594,-88.0327,8.84
54601,11504,43.8845974,-91.1659721,54650.0,1,43.7989,-91.2175,6.45
54636,11617,43.8153635,-91.2460309,54601.0,6,43.9761,-91.2497,11.11
53218,28073,43.0402924,-87.9140894,53203.0,1,43.1122,-87.9932,6.37
53233,12634,43.03884557,-87.91469278,53203.0,2,43.0407,-87.9357,1.07
54603,7489,43.8838955,-91.2309818,54650.0,16,43.8487,-91.2484,2.58
53208,28397,43.0210082,-87.9968633,53214.0,76,43.0488,-87.9625,2.59
53218,28400,43.0488227,-87.9278883,53205.0,37,43.1122,-87.9932,5.48
53212,28405,43.0488227,-87.9278883,53205.0,4,43.0712,-87.9084,1.83
53215,37986,43.0124994,-87.9928039,53214.0,3,43.006,-87.9429,2.56
53209,28456,43.0483622,-87.9296885,53205.0,3,43.1188,-87.9478,4.95
53403,28177,42.7077879,-87.8032018,53403.0,3,42.706,-87.8014,0.15
53202,28397,43.0210082,-87.9968633,53214.0,6,43.0506,-87.8968,5.45
53214,29715,43.1281001,-87.9909694,53218.0,1,43.0215,-88.0176,7.49
53208,19318,42.9943092,-87.9134072,53207.0,1,43.0488,-87.9625,4.51
53110,28452,42.9602523,-87.85793,53110.0,5,42.949,-87.862,0.8
53209,28193,43.0210082,-87.9968633,53214.0,2,43.1188,-87.9478,7.2
53224,28434,43.0409377,-87.9365218,53233.0,2,43.1594,-88.0327,9.52
53223,37110,43.1847944,-88.0045085,53223.0,2,43.1624,-87.9898,1.72
53225,37288,43.0533748,-89.3955318,53715.0,2,43.1154,-88.0346,68.81
53223,37477,43.0395821,-87.9198778,53233.0,2,43.1624,-87.9898,9.19
53208,37820,43.0483622,-87.9296885,53205.0,17,43.0488,-87.9625,1.66
53209,34894,43.1103985,-87.9497902,53209.0,5,43.1188,-87.9478,0.59
53402,37600,42.5891522,-87.8516686,53144.0,1,42.7726,-87.796,12.99
53226,28432,43.1203566,-88.0140662,53218.0,2,43.0493,-88.0414,5.1
53206,35464,43.0556602,-87.9181198,53212.0,6,43.0753,-87.9347,1.59
53206,27682,43.0433322,-87.9238174,53233.0,3,43.0753,-87.9347,2.28
53215,37820,43.0483622,-87.9296885,53205.0,8,43.006,-87.9429,3.0
53221,35588,42.9277261,-87.9095444,53154.0,1,42.9549,-87.9447,2.59
53402,35298,42.732284,-87.7922417,53404.0,5,42.7726,-87.796,2.79
53218,27084,43.1188947,-87.9982818,53218.0,1,43.1122,-87.9932,0.53
53228,28400,43.0488227,-87.9278883,53205.0,3,42.9676,-88.0434,8.1
53212,27414,43.0659127,-87.8995488,53212.0,4,43.0712,-87.9084,0.58
53405,30047,42.7265875,-87.8064506,53405.0,7,42.7161,-87.8233,1.12
53209,37820,43.0483622,-87.9296885,53205.0,3,43.1188,-87.9478,4.95
53209,30499,43.00679569,-88.02960138,53214.0,11,43.1188,-87.9478,8.77
53215,27055,43.0395821,-87.9198778,53233.0,9,43.006,-87.9429,2.6
53208,27737,43.0530363,-87.934476,53205.0,10,43.0488,-87.9625,1.44
53214,35303,43.0415872,-87.9240961,53233.0,1,43.0215,-88.0176,4.92
53215,35464,43.0556602,-87.9181198,53212.0,5,43.006,-87.9429,3.65
53218,26909,43.0932201,-87.9477251,53216.0,13,43.1122,-87.9932,2.64
53204,28504,43.0441177,-88.0289889,53226.0,5,43.0158,-87.9317,5.29
53224,35390,43.149703,-88.021426,53224.0,1,43.1594,-88.0327,0.88
53209,26948,43.0143562,-87.9246116,53204.0,1,43.1188,-87.9478,7.31
53216,26909,43.0932201,-87.9477251,53216.0,6,43.0859,-87.9742,1.43
53022,28435,43.0409377,-87.9365218,53233.0,1,43.2189,-88.1165,15.28
53404,19955,43.0230176,-87.9186945,53204.0,1,42.7433,-87.8053,20.16
53209,29697,43.1116189,-87.9641853,53209.0,5,43.1188,-87.9478,0.96
53218,28505,43.1192086,-88.0324478,53225.0,14,43.1122,-87.9932,2.04
54601,14570,43.8146827,-91.2486459,54601.0,1,43.7989,-91.2175,1.9
54601,11817,43.8165172,-91.2482325,54601.0,3,43.7989,-91.2175,1.96
54729,37355,43.8276228,-91.2155493,54601.0,7,44.9369,-91.3929,77.14
54636,37152,43.0759324,-89.381178,53703.0,1,43.9761,-91.2497,112.38
53209,37477,43.0395821,-87.9198778,53233.0,6,43.1188,-87.9478,5.65
53210,28431,43.0654111,-87.9144034,53212.0,3,43.0685,-87.9715,2.89
53220,19318,42.9943092,-87.9134072,53207.0,3,42.9559,-87.9933,4.83
53207,28159,43.0395821,-87.9198778,53233.0,1,42.9751,-87.8947,4.63
53216,19397,43.0383536,-87.9361611,53233.0,1,43.0859,-87.9742,3.81
53186,30054,43.0139088,-88.2347018,53188.0,1,42.9993,-88.2196,1.27
53404,30981,42.7167377,-87.8003283,53403.0,7,42.7433,-87.8053,1.85
54669,11919,43.8146827,-91.2486459,54601.0,2,43.9063,-91.0893,10.15
54636,20032,43.0741802,-89.4611365,53705.0,1,43.9761,-91.2497,109.14
53210,26909,43.0932201,-87.9477251,53216.0,6,43.0685,-87.9715,2.09
53221,28505,43.1192086,-88.0324478,53225.0,1,42.9549,-87.9447,12.19
53218,27228,43.0102909,-87.9870578,53219.0,2,43.1122,-87.9932,7.05
53204,28434,43.0409377,-87.9365218,53233.0,4,43.0158,-87.9317,1.75
53204,27894,43.0254095,-87.9103809,53204.0,1,43.0158,-87.9317,1.27
53225,37371,43.0388838,-87.9466914,53233.0,1,43.1154,-88.0346,6.9
53209,37348,44.515313,-88.0112738,54301.0,1,43.1188,-87.9478,96.54
53228,30054,43.0139088,-88.2347018,53188.0,1,42.9676,-88.0434,10.18
53223,30895,43.1627769,-88.0154764,53224.0,2,43.1624,-87.9898,1.29
53090,37341,43.3902137,-88.1813243,53095.0,1,43.4438,-88.1963,3.78
53225,28435,43.0409377,-87.9365218,53233.0,4,43.1154,-88.0346,7.14
53406,30187,42.7148104,-87.8143275,53405.0,1,42.7242,-87.8551,2.17
53225,28622,43.0607703,-87.934476,53205.0,3,43.1154,-88.0346,6.31
53218,28114,43.0383969,-87.947036,53233.0,2,43.1122,-87.9932,5.61
53215,3574,44.909097,-89.651619,54401.0,1,43.006,-87.9429,156.56
53206,33703,43.1772211,-88.0289143,53224.0,1,43.0753,-87.9347,8.49
53205,37760,43.0559483,-88.2247031,53188.0,1,43.0528,-87.9353,14.61
53209,27523,43.0417217,-87.9043253,53202.0,2,43.1188,-87.9478,5.76
53221,26933,43.0371135,-87.9137137,53290.0,1,42.9549,-87.9447,5.89
53225,27579,43.1294477,-88.0226191,53225.0,1,43.1154,-88.0346,1.14
54603,14279,43.8149618,-91.2504499,54601.0,5,43.8487,-91.2484,2.33
53219,28397,43.0210082,-87.9968633,53214.0,1,42.9959,-87.9944,1.74
53405,28240,42.7091628,-87.8045215,53403.0,2,42.7161,-87.8233,1.07
54729,7212,43.0365345,-89.411282,53713.0,4,44.9369,-91.3929,164.14
53208,27410,43.0542029,-87.9572958,53208.0,1,43.0488,-87.9625,0.46
53218,27621,43.0565334,-87.9879237,53208.0,1,43.1122,-87.9932,3.86
53213,28622,43.0607703,-87.934476,53205.0,3,43.0488,-88.0015,3.48
53224,27102,43.3185059,-87.9289788,53024.0,1,43.1594,-88.0327,12.17
53223,28193,43.0210082,-87.9968633,53214.0,1,43.1624,-87.9898,9.78
53222,26909,43.0932201,-87.9477251,53216.0,3,43.0828,-88.0269,4.06
53218,12097,43.0603089,-89.2885089,53718.0,3,43.1122,-87.9932,65.46
53105,28130,42.7300554,-87.9606641,53177.0,2,42.666,-88.2749,16.56
53224,29587,43.1790677,-88.0077181,53223.0,2,43.1594,-88.0327,1.85
53223,27222,43.0957561,-87.9707122,53216.0,1,43.1624,-87.9898,4.7
53406,28177,42.7077879,-87.8032018,53403.0,2,42.7242,-87.8551,2.87
53218,27737,43.0530363,-87.934476,53205.0,1,43.1122,-87.9932,5.05
53215,41157,43.0488227,-87.9278883,53205.0,1,43.006,-87.9429,3.05
53206,27391,43.009808,-87.9618726,53215.0,1,43.0753,-87.9347,4.73
53403,28353,42.7125,-88.1148376,53139.0,1,42.706,-87.8014,15.92
53916,35005,43.7717955,-88.4474104,54935.0,1,43.4616,-88.8407,29.09
53209,29715,43.1281001,-87.9909694,53218.0,1,43.1188,-87.9478,2.27
53216,28435,43.0409377,-87.9365218,53233.0,15,43.0859,-87.9742,3.64
53186,27282,43.0226032,-87.9314504,53204.0,1,42.9993,-88.2196,14.65
53212,27745,43.0625038,-87.9771504,53210.0,1,43.0712,-87.9084,3.52
53110,6405,43.0995937,-89.3645741,53704.0,1,42.949,-87.862,76.61
53402,30141,42.7091628,-87.8045215,53403.0,2,42.7726,-87.796,4.4
53202,19247,43.0554359,-87.9627249,53208.0,1,43.0506,-87.8968,3.35
